"HH_id","SKU.","SKU#","sales","lagsales","ARSP","APP","ARP","APC","brand","form","formula","size","display","feature","V16"
9342,3781,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",-0.0023585228676195
9342,3782,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0545463858338611
9342,3783,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.0772923974854038
9342,3784,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.216180420606144
9342,3785,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","7","0",-0.00786165534011046
9342,3786,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.152037874693138
9342,3787,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",0.0232182204691081
9342,3788,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0425520967174587
9342,3789,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.062022861893745
9342,3790,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",0.0119917202177594
9342,3791,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0",0.174482298121569
9342,3792,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0289522383880029
9342,3793,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.131014820093156
9342,3794,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.078555489391569
9342,3795,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.0462254070284933
9342,3796,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.00624729832506077
9342,3797,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0247732932932764
9342,3798,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",0.0234515622775629
9342,3799,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.032513419845843
9342,3800,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0190170705153447
9342,3801,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0242917090849862
9342,3802,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0103600199646788
9342,3803,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","1",-0.0345995606516435
9342,3804,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",0.000249904772171899
9342,3805,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","1",-0.127108702955728
9342,3806,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",-0.0360504835502187
9342,3807,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",-0.00196314952740514
9342,3808,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","2","0",0.143562479579844
9342,3809,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","0",-0.106263665911197
9342,3810,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","2","0",0.0918940000562301
9342,3811,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",-0.0747584899685091
9342,3812,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.11030899246057
9342,3813,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","0",0.104628212512374
9342,3814,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0178762952431059
9342,3815,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","2","0",0.131010062530655
9342,3816,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0",0.10620319934583
9342,3817,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.00923942008757738
9342,3818,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.108300820333261
9342,3819,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.000958941143567433
9343,3821,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",0.0402840087805572
9343,3822,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.00240517801659562
9343,3823,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",-0.0580263358468937
9343,3824,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","2",-0.0411291380835037
9343,3825,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",0.0269209021439409
9343,3826,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","2",-0.00426622416880226
9343,3827,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0407033264818494
9343,3828,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","2",0.010349340437446
9343,3829,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0",0.114496491432938
9343,3830,31,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
9343,3831,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",0.0258522822355652
9343,3832,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",-0.065519837614042
9343,3833,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.021719939595996
9343,3834,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",0.00243563059064889
9343,3835,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0",-0.00500779833608385
9343,3836,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.091811899126701
9343,3837,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","7","0",-0.0517967667182572
9343,3838,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",-0.00235869837645833
9343,3839,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0545465613427
9343,3840,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.0772925729942426
9343,3841,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.216180245097305
9343,3842,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","7","0",-0.00786183084894928
9343,3843,46,1,0,2.743,1.99,2.89,0.9,"DWN","F","LT","SM","0","0",1.68240010616447
9343,3844,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",0.0232180449602693
9343,3845,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0425522722262976
9343,3846,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.0620230374025839
9343,3847,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",0.0119915447089206
9343,3848,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0",0.174482122612731
9343,3849,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0289524138968418
9343,3850,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.131014644584317
9343,3851,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0785553138827301
9343,3852,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.0462252315196545
9343,3853,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.0062474738338996
9343,3854,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0247731177844375
9343,3855,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",0.0234513867687241
9343,3856,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0325132443370041
9343,3857,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0190168950065058
9343,3858,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0242915335761473
9343,3859,95,1,0,3.378,1.74,3.49,1.75,"PRL","S","RG","XL","0","0",1.49555368864815
9343,3860,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","1",-0.0345997361604824
9343,3861,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",0.000249729263333069
9343,3862,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","1",-0.127108878464567
9343,3863,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",-0.0360506590590576
9343,3864,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",-0.00196332503624397
9343,3865,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","2","0",0.143562304071005
9343,3866,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","0",-0.106263841420035
9343,3867,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","2","0",0.0918938245473913
9343,3868,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",-0.0747586654773479
9343,3869,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.110308816951732
9343,3870,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","0",0.104628037003535
9343,3871,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0178764707519447
9343,3872,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","2","0",0.131009887021816
9343,3873,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0",0.106203023836991
9343,3874,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.00923924457873855
9343,3875,130,1,0,1.826,1.79,1.79,0,"TSN","S","RG","MD","0","0",1.34379919559163
9343,3876,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.000959116652406262
9344,3878,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",0.0402838332717184
9344,3879,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.00240535352543445
9344,3880,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",-0.0580265113557325
9344,3881,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","2",-0.0411293135923425
9344,3882,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",0.0269207266351021
9344,3883,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","2",-0.00426639967764109
9344,3884,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0407035019906882
9344,3885,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","2",0.0103491649286072
9344,3886,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0",0.114496315924099
9344,3887,31,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
9344,3888,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",0.0258521067267263
9344,3889,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",-0.0655200131228808
9344,3890,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.0217197640871572
9344,3891,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",0.00243545508181006
9344,3892,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0",-0.00500797384492268
9344,3893,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.0918120746355399
9344,3894,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","7","0",-0.0517969422270961
9344,3895,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",-0.00235887388529716
9344,3896,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0545467368515388
9344,3897,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.0772927485030814
9344,3898,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.216180069588466
9344,3899,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","7","0",-0.00786200635778811
9344,3900,46,0,1,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.158502446739659
9344,3901,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",0.0232178694514304
9344,3902,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0425524477351364
9344,3903,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.0620232129114227
9344,3904,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",0.0119913692000818
9344,3905,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0",0.174481947103892
9344,3906,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0289525894056806
9344,3907,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.131014469075479
9344,3908,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0785551383738913
9344,3909,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.0462250560108157
9344,3910,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.00624764934273843
9344,3911,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0247729422755987
9344,3912,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",0.0234512112598852
9344,3913,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0325130688281653
9344,3914,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.019016719497667
9344,3915,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0242913580673085
9344,3916,95,0,1,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.00389544791815787
9344,3917,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","1",-0.0345999116693212
9344,3918,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",0.000249553754494239
9344,3919,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","1",-0.127109053973406
9344,3920,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",-0.0360508345678964
9344,3921,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",-0.0019635005450828
9344,3922,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","2","0",0.143562128562166
9344,3923,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","0",-0.106264016928874
9344,3924,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","2","0",0.0918936490385525
9344,3925,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",-0.0747588409861868
9344,3926,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.110308641442893
9344,3927,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","0",0.104627861494696
9344,3928,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0178766462607836
9344,3929,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","2","0",0.131009711512977
9344,3930,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0",0.106202848328153
9344,3931,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.00923906906989972
9344,3932,130,0,1,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.114765392379782
9344,3933,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.000959292161245092
9345,3935,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",0.0402836577628795
9345,3936,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.00240552903427328
9345,3937,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",-0.0580266868645714
9345,3938,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","2",-0.0411294891011814
9345,3939,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",0.0269205511262633
9345,3940,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","2",-0.00426657518647992
9345,3941,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0407036774995271
9345,3942,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","2",0.0103489894197683
9345,3943,30,1,0,0.99,0.99,0.99,0,"CLF","S","RG","SM","0","0",0.797816567934555
9345,3944,31,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
9345,3945,32,2,0,1.79,1.79,1.79,0,"CLF","S","RG","MD","0","0",1.2613504819851
9345,3946,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",-0.0655201886317197
9345,3947,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.0217195885783184
9345,3948,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",0.00243527957297123
9345,3949,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0",-0.00500814935376151
9345,3950,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.0918122501443787
9345,3951,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","7","0",-0.0517971177359349
9345,3952,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",-0.00235904939413599
9345,3953,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0545469123603776
9345,3954,42,1,0,4.362,3.49,4.39,0.899999999999999,"DWN","B","LT","LR","0","0",2.48840346405809
9345,3955,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.216179894079627
9345,3956,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","7","0",-0.00786218186662694
9345,3957,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.152037348166621
9345,3958,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",0.0232176939425916
9345,3959,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0425526232439752
9345,3960,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.0620233884202615
9345,3961,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",0.0119911936912429
9345,3962,62,5,0,2.509,1.95,2.75,0.8,"FNT","B","RG","MD","0","0",1.65981090292383
9345,3963,63,3,0,3.457,3.15666666666667,3.49,0.333333333333333,"FNT","B","RG","LR","0","0",2.20793131136454
9345,3964,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.13101429356664
9345,3965,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0785549628650525
9345,3966,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.0462248805019768
9345,3967,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.00624782485157726
9345,3968,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0247727667667599
9345,3969,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",0.0234510357510464
9345,3970,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0325128933193265
9345,3971,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0190165439888282
9345,3972,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0242911825584697
9345,3973,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0103605464911952
9345,3974,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","1",-0.03460008717816
9345,3975,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",0.00024937824565541
9345,3976,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","1",-0.127109229482245
9345,3977,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",-0.0360510100767352
9345,3978,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",-0.00196367605392163
9345,3979,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","2","0",0.143561953053328
9345,3980,108,2,0,4.078,2.99,3.99,1,"SNG","B","RG","LR","0","0",2.13174523809134
9345,3981,111,3,0,3.38,1.99,3.39,1.4,"SNG","B","LT","MD","2","0",1.70937772795487
9345,3982,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",-0.0747590164950256
9345,3983,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.110308465934054
9345,3984,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","0",0.104627685985857
9345,3985,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0178768217696224
9345,3986,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","2","0",0.131009536004138
9345,3987,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0",0.106202672819314
9345,3988,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.00923889356106089
9345,3989,130,1,0,1.826,1.49,1.79,0.3,"TSN","S","RG","MD","0","0",1.18900515682298
9345,3990,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.000959467670083922
9346,3992,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",0.0402834822540407
9346,3993,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.00240570454311211
9346,3994,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",-0.0580268623734102
9346,3995,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","2",-0.0411296646100202
9346,3996,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",0.0269203756174244
9346,3997,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","2",-0.00426675069531875
9346,3998,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0407038530083659
9346,3999,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","2",0.0103488139109295
9346,4000,30,1,1,0.99,0.99,0.99,0,"CLF","S","RG","SM","0","0",0.804281315489915
9346,4001,31,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
9346,4002,32,0,2,1.79,0,0,0,"CLF","S","RG","MD","0","0",0.0387816018374458
9346,4003,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",-0.0655203641405585
9346,4004,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.0217194130694795
9346,4005,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",0.0024351040641324
9346,4006,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0",-0.00500832486260034
9346,4007,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.0918124256532175
9346,4008,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","7","0",-0.0517972932447737
9346,4009,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",-0.00235922490297482
9346,4010,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0545470878692165
9346,4011,42,0,1,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.0708281764565605
9346,4012,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.216179718570788
9346,4013,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","7","0",-0.00786235737546577
9346,4014,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.152037172657782
9346,4015,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",0.0232175184337528
9346,4016,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.042552798752814
9346,4017,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.0620235639291004
9346,4018,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",0.0119910181824041
9346,4019,62,0,5,2.509,0,0,0,"FNT","B","RG","MD","0","0",0.206806211407207
9346,4020,63,0,3,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.00955817123076261
9346,4021,65,1,0,1.09,1.09,1.09,0,"GEN","B","RG","XL","0","0",0.883356810983085
9346,4022,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0785547873562136
9346,4023,72,1,0,1.928,1.59,1.89,0.3,"GEN","S","UN","LR","0","0",1.19595183341536
9346,4024,78,1,0,3.169,2.99,2.99,0,"PRL","B","RG","XL","0","0",2.05751773527867
9346,4025,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.024772591257921
9346,4026,82,1,0,1.49,1.49,1.49,0,"PRL","B","RG","MD","0","0",1.05188261479145
9346,4027,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0325127178104876
9346,4028,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0190163684799893
9346,4029,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0242910070496308
9346,4030,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0103607220000341
9346,4031,97,1,0,1.177,0.99,0.99,0,"PRL","S","RG","MD","0","1",0.648720164832296
9346,4032,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",0.00024920273681658
9346,4033,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","1",-0.127109404991084
9346,4034,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",-0.0360511855855741
9346,4035,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",-0.00196385156276046
9346,4036,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","2","0",0.143561777544489
9346,4037,108,1,2,4.078,2.99,3.99,1,"SNG","B","RG","LR","0","0",2.1446749087109
9346,4038,111,0,3,3.38,0,0,0,"SNG","B","LT","MD","2","0",0.11128806721347
9346,4039,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",-0.0747591920038644
9346,4040,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.110308290425215
9346,4041,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","0",0.104627510477018
9346,4042,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0178769972784612
9346,4043,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","2","0",0.131009360495299
9346,4044,124,1,0,2.258,2.39,2.39,0,"STP","B","RG","MD","0","0",1.75583464051362
9346,4045,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.00923871805222206
9346,4046,130,0,1,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.114765041362104
9346,4047,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.000959643178922752
9347,4049,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",0.0402833067452019
9347,4050,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.00240588005195094
9347,4051,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",-0.058027037882249
9347,4052,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","2",-0.041129840118859
9347,4053,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",0.0269202001085856
9347,4054,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","2",-0.00426692620415758
9347,4055,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0407040285172047
9347,4056,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","2",0.0103486384020907
9347,4057,30,0,1,0.99,0,0,0,"CLF","S","RG","SM","0","0",0.120960712461781
9347,4058,31,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
9347,4059,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",0.0258515802002098
9347,4060,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",-0.0655205396493973
9347,4061,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.0217192375606407
9347,4062,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",0.00243492855529357
9347,4063,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0",-0.00500850037143917
9347,4064,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.0918126011620564
9347,4065,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","7","0",-0.0517974687536125
9347,4066,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",-0.00235940041181365
9347,4067,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0545472633780553
9347,4068,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.0772932750295979
9347,4069,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.21617954306195
9347,4070,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","7","0",-0.0078625328843046
9347,4071,46,2,0,2.743,2.44,2.89,0.45,"DWN","F","LT","SM","0","0",1.91458993575557
9347,4072,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",0.023217342924914
9347,4073,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0425529742616529
