"HH_id","SKU.","SKU#","sales","lagsales","ARSP","APP","ARP","APC","brand","form","formula","size","display","feature"
9407,7651,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9407,7652,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9407,7653,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2"
9407,7654,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9407,7655,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2"
9407,7656,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9407,7657,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
9407,7658,107,7,1,3.38,2.04714285714286,3.36142857142857,1.31428571428571,"SNG","B","RG","MD","0","0"
9407,7659,108,3,0,4.078,2.92333333333333,4.09,1.16666666666667,"SNG","B","RG","LR","0","4"
9407,7660,111,0,4,3.38,0,0,0,"SNG","B","LT","MD","0","0"
9407,7661,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0"
9407,7662,114,0,2,1.273,0,0,0,"SNG","S","RG","SM","0","0"
9407,7663,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1"
9407,7664,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0"
9407,7665,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1"
9407,7666,124,0,1,2.258,0,0,0,"STP","B","RG","MD","0","0"
9407,7667,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0"
9407,7668,126,0,0,1.967,0,0,0,"STP","F","RG","SM","0","0"
9407,7669,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0"
9407,7670,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9408,7671,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9408,7672,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0"
9408,7673,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0"
9408,7674,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0"
9408,7675,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4"
9408,7676,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0"
9408,7677,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4"
9408,7678,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9408,7679,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9408,7680,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0"
9408,7681,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9408,7682,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0"
9408,7683,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0"
9408,7684,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9408,7685,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9408,7686,37,0,5,3.19,0,0,0,"DWN","B","RG","MD","0","0"
9408,7687,38,0,3,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9408,7688,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4"
9408,7689,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9408,7690,41,0,1,3.19,0,0,0,"DWN","B","LT","MD","0","0"
9408,7691,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9408,7692,44,0,1,2.743,0,0,0,"DWN","F","RG","SM","0","0"
9408,7693,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0"
9408,7694,46,3,0,2.743,2.39,2.69,0.3,"DWN","F","LT","SM","0","0"
9408,7695,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9408,7696,51,0,1,2.848,0,0,0,"DWN","S","RG","MD","0","0"
9408,7697,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0"
9408,7698,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0"
9408,7699,62,1,1,2.509,1.59,2.29,0.7,"FNT","B","RG","MD","0","0"
9408,7700,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0"
9408,7701,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9408,7702,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9408,7703,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0"
9408,7704,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0"
9408,7705,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0"
9408,7706,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0"
9408,7707,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0"
9408,7708,89,0,0,1.672,0,0,0,"PRL","L","LT","MD","0","0"
9408,7709,91,0,2,4.184,0,0,0,"PRL","L","RG","XL","0","0"
9408,7710,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9408,7711,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9408,7712,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2"
9408,7713,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9408,7714,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2"
9408,7715,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9408,7716,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
9408,7717,107,0,7,3.38,0,0,0,"SNG","B","RG","MD","0","0"
9408,7718,108,1,3,4.078,2.79,4.29,1.5,"SNG","B","RG","LR","0","4"
9408,7719,111,4,0,3.38,2.14,3.39,1.25,"SNG","B","LT","MD","0","0"
9408,7720,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0"
9408,7721,114,1,0,1.273,1.19,1.29,0.1,"SNG","S","RG","SM","0","0"
9408,7722,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1"
9408,7723,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0"
9408,7724,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1"
9408,7725,124,6,0,2.258,2.20666666666667,2.30666666666667,0.1,"STP","B","RG","MD","0","0"
9408,7726,125,4,0,3.346,2.0525,3.29,1.2375,"STP","B","RG","LR","0","0"
9408,7727,126,2,0,1.967,1.99,1.99,0,"STP","F","RG","SM","0","0"
9408,7728,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0"
9408,7729,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9409,7730,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9409,7731,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0"
9409,7732,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0"
9409,7733,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0"
9409,7734,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4"
9409,7735,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0"
9409,7736,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4"
9409,7737,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9409,7738,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9409,7739,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0"
9409,7740,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9409,7741,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0"
9409,7742,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0"
9409,7743,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9409,7744,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9409,7745,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0"
9409,7746,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9409,7747,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4"
9409,7748,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9409,7749,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0"
9409,7750,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9409,7751,44,4,0,2.743,2.2425,2.69,0.4475,"DWN","F","RG","SM","0","0"
9409,7752,45,1,0,4.905,4.79,4.99,0.2,"DWN","F","RG","MD","4","0"
9409,7753,46,1,3,2.743,2.69,2.69,0,"DWN","F","LT","SM","0","0"
9409,7754,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9409,7755,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0"
9409,7756,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0"
9409,7757,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0"
9409,7758,62,1,1,2.509,1.99,2.29,0.3,"FNT","B","RG","MD","0","0"
9409,7759,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0"
9409,7760,65,1,0,1.09,1.09,1.09,0,"GEN","B","RG","XL","0","0"
9409,7761,66,1,0,1.09,1.09,1.09,0,"GEN","B","RG","XL","0","0"
9409,7762,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0"
9409,7763,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0"
9409,7764,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0"
9409,7765,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0"
9409,7766,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0"
9409,7767,89,0,0,1.672,0,0,0,"PRL","L","LT","MD","0","0"
9409,7768,91,2,0,4.184,3.69,4.39,0.7,"PRL","L","RG","XL","0","0"
9409,7769,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9409,7770,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9409,7771,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2"
9409,7772,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9409,7773,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2"
9409,7774,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9409,7775,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
9409,7776,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","0","0"
9409,7777,108,0,1,4.078,0,0,0,"SNG","B","RG","LR","0","4"
9409,7778,111,2,4,3.38,2.09,3.39,1.3,"SNG","B","LT","MD","0","0"
9409,7779,112,1,0,4.078,2.79,4.29,1.5,"SNG","B","LT","LR","0","0"
9409,7780,114,0,1,1.273,0,0,0,"SNG","S","RG","SM","0","0"
9409,7781,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1"
9409,7782,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0"
9409,7783,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1"
9409,7784,124,2,6,2.258,1.565,2.29,0.725,"STP","B","RG","MD","0","0"
9409,7785,125,0,4,3.346,0,0,0,"STP","B","RG","LR","0","0"
9409,7786,126,0,2,1.967,0,0,0,"STP","F","RG","SM","0","0"
9409,7787,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0"
9409,7788,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9410,7789,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9410,7790,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0"
9410,7791,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0"
9410,7792,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0"
9410,7793,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4"
9410,7794,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0"
9410,7795,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4"
9410,7796,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9410,7797,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9410,7798,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0"
9410,7799,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9410,7800,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0"
9410,7801,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0"
9410,7802,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9410,7803,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9410,7804,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0"
9410,7805,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9410,7806,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4"
9410,7807,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9410,7808,41,1,0,3.19,2.49,3.19,0.7,"DWN","B","LT","MD","0","0"
9410,7809,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9410,7810,44,2,4,2.743,1.99,2.79,0.8,"DWN","F","RG","SM","0","0"
9410,7811,45,0,1,4.905,0,0,0,"DWN","F","RG","MD","4","0"
9410,7812,46,0,1,2.743,0,0,0,"DWN","F","LT","SM","0","0"
9410,7813,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9410,7814,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0"
9410,7815,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0"
9410,7816,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0"
9410,7817,62,0,1,2.509,0,0,0,"FNT","B","RG","MD","0","0"
9410,7818,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0"
9410,7819,65,0,1,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9410,7820,66,0,1,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9410,7821,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0"
9410,7822,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0"
9410,7823,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0"
9410,7824,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0"
9410,7825,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0"
9410,7826,89,0,0,1.672,0,0,0,"PRL","L","LT","MD","0","0"
9410,7827,91,0,2,4.184,0,0,0,"PRL","L","RG","XL","0","0"
9410,7828,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9410,7829,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9410,7830,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2"
9410,7831,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9410,7832,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2"
9410,7833,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9410,7834,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
9410,7835,107,2,0,3.38,1.99,3.39,1.4,"SNG","B","RG","MD","0","0"
9410,7836,108,1,0,4.078,3.19,3.99,0.8,"SNG","B","RG","LR","0","4"
9410,7837,111,1,2,3.38,2.39,3.39,1,"SNG","B","LT","MD","0","0"
9410,7838,112,0,1,4.078,0,0,0,"SNG","B","LT","LR","0","0"
9410,7839,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0"
9410,7840,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1"
9410,7841,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0"
9410,7842,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1"
9410,7843,124,0,2,2.258,0,0,0,"STP","B","RG","MD","0","0"
9410,7844,125,1,0,3.346,1.64,3.29,1.65,"STP","B","RG","LR","0","0"
9410,7845,126,0,0,1.967,0,0,0,"STP","F","RG","SM","0","0"
9410,7846,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0"
9410,7847,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9411,7848,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9411,7849,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0"
9411,7850,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0"
9411,7851,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0"
9411,7852,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4"
9411,7853,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0"
9411,7854,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4"
9411,7855,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9411,7856,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9411,7857,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0"
9411,7858,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9411,7859,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0"
9411,7860,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0"
9411,7861,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9411,7862,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9411,7863,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0"
9411,7864,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9411,7865,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4"
9411,7866,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9411,7867,41,1,1,3.19,1.99,3.19,1.2,"DWN","B","LT","MD","0","0"
9411,7868,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9411,7869,44,0,2,2.743,0,0,0,"DWN","F","RG","SM","0","0"
9411,7870,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0"
9411,7871,46,1,0,2.743,1.99,2.69,0.7,"DWN","F","LT","SM","0","0"
9411,7872,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9411,7873,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0"
9411,7874,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0"
9411,7875,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0"
9411,7876,62,1,0,2.509,2.29,2.29,0,"FNT","B","RG","MD","0","0"
9411,7877,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0"
9411,7878,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9411,7879,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9411,7880,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0"
9411,7881,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0"
9411,7882,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0"
9411,7883,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0"
9411,7884,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0"
9411,7885,89,0,0,1.672,0,0,0,"PRL","L","LT","MD","0","0"
9411,7886,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0"
9411,7887,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9411,7888,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9411,7889,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2"
9411,7890,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9411,7891,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2"
9411,7892,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9411,7893,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
9411,7894,107,0,2,3.38,0,0,0,"SNG","B","RG","MD","0","0"
9411,7895,108,0,1,4.078,0,0,0,"SNG","B","RG","LR","0","4"
9411,7896,111,0,1,3.38,0,0,0,"SNG","B","LT","MD","0","0"
9411,7897,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0"
9411,7898,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0"
9411,7899,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1"
9411,7900,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0"
9411,7901,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1"
9411,7902,124,2,0,2.258,1.765,2.34,0.575,"STP","B","RG","MD","0","0"
9411,7903,125,1,1,3.346,1.64,3.29,1.65,"STP","B","RG","LR","0","0"
9411,7904,126,0,0,1.967,0,0,0,"STP","F","RG","SM","0","0"
9411,7905,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0"
9411,7906,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9412,7907,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9412,7908,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0"
9412,7909,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0"
9412,7910,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0"
9412,7911,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4"
9412,7912,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0"
9412,7913,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4"
9412,7914,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9412,7915,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9412,7916,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0"
9412,7917,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9412,7918,32,1,0,1.79,1.79,1.79,0,"CLF","S","RG","MD","0","0"
9412,7919,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0"
9412,7920,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9412,7921,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9412,7922,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0"
9412,7923,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9412,7924,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4"
9412,7925,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9412,7926,41,2,1,3.19,3.04,3.19,0.15,"DWN","B","LT","MD","0","0"
9412,7927,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9412,7928,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0"
9412,7929,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0"
9412,7930,46,1,1,2.743,2.69,2.69,0,"DWN","F","LT","SM","0","0"
9412,7931,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9412,7932,51,1,0,2.848,2.99,2.99,0,"DWN","S","RG","MD","0","0"
9412,7933,53,2,0,2.848,2.295,2.79,0.495,"DWN","S","LT","MD","0","0"
9412,7934,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0"
9412,7935,62,1,1,2.509,1.99,2.29,0.3,"FNT","B","RG","MD","0","0"
9412,7936,63,1,0,3.457,3.19,3.49,0.3,"FNT","B","RG","LR","0","0"
9412,7937,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9412,7938,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9412,7939,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0"
9412,7940,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0"
9412,7941,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0"
9412,7942,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0"
9412,7943,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0"
9412,7944,89,0,0,1.672,0,0,0,"PRL","L","LT","MD","0","0"
9412,7945,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0"
9412,7946,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9412,7947,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9412,7948,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2"
9412,7949,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9412,7950,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2"
9412,7951,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9412,7952,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
9412,7953,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","0","0"
9412,7954,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","4"
9412,7955,111,3,0,3.38,2.75666666666667,3.39,0.633333333333333,"SNG","B","LT","MD","0","0"
9412,7956,112,1,0,4.078,3.99,3.99,0,"SNG","B","LT","LR","0","0"
9412,7957,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0"
9412,7958,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1"
9412,7959,116,1,0,3.29,3.29,3.29,0,"SNG","S","RG","LR","0","0"
9412,7960,118,2,0,2.74,2.99,2.99,0,"SNG","S","LT","MD","0","1"
9412,7961,124,2,2,2.258,1.715,2.29,0.575,"STP","B","RG","MD","0","0"
9412,7962,125,0,1,3.346,0,0,0,"STP","B","RG","LR","0","0"
9412,7963,126,0,0,1.967,0,0,0,"STP","F","RG","SM","0","0"
9412,7964,130,3,0,1.826,1.82333333333333,1.92333333333333,0.1,"TSN","S","RG","MD","0","0"
9412,7965,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9413,7966,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9413,7967,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0"
9413,7968,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0"
9413,7969,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0"
9413,7970,23,1,0,2.821,2.19,2.89,0.7,"BNC","S","RG","MD","0","4"
9413,7971,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0"
9413,7972,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4"
9413,7973,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9413,7974,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9413,7975,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0"
9413,7976,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9413,7977,32,0,1,1.79,0,0,0,"CLF","S","RG","MD","0","0"
9413,7978,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0"
9413,7979,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9413,7980,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9413,7981,37,1,0,3.19,1.99,3.19,1.2,"DWN","B","RG","MD","0","0"
9413,7982,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9413,7983,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4"
9413,7984,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9413,7985,41,0,2,3.19,0,0,0,"DWN","B","LT","MD","0","0"
9413,7986,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9413,7987,44,3,0,2.743,1.89666666666667,2.69,0.793333333333333,"DWN","F","RG","SM","0","0"
9413,7988,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0"
9413,7989,46,0,1,2.743,0,0,0,"DWN","F","LT","SM","0","0"
9413,7990,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9413,7991,51,1,1,2.848,1.99,2.99,1,"DWN","S","RG","MD","0","0"
