"SKU#","ARSP","brand","form","formula2","size","brandARM","brandBNC","brandCLF","brandDWN","brandFNT","brandGEN","brandPRL","brandSNG","brandSTP","brandTSN","formB","formF","formL","formS","formula2LT","formula2RG","formula2ST","formula2UN","sizeLR","sizeMD","sizeSM","sizeXL","IRIweek","HH_id","price_paid","regular_price","display","feature","d_disp","d_feat","price_cut"
40,1.767,"DWN","B","LT","SM",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,597,9426,1.79,1.79,"0","0",0,0,0
40,1.767,"DWN","B","LT","SM",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,597,9596,1.79,1.79,"0","0",0,0,0
40,1.767,"DWN","B","LT","SM",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,608,9552,1.79,1.79,"0","0",0,0,0
40,1.767,"DWN","B","LT","SM",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,595,9394,1.79,1.79,"0","0",0,0,0
40,1.767,"DWN","B","LT","SM",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,612,9494,1.79,1.79,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9346,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,657,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,645,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,660,9460,2.5,3.19,"4","0",1,0,0.69
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,648,9707,2.49,3.19,"0","0",0,0,0.7
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,620,9833,2.69,3.19,"2","0",1,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,648,9410,2.49,3.19,"0","0",0,0,0.7
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9354,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,650,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,660,9372,2.5,3.19,"4","0",1,0,0.69
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9749,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9762,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,620,9672,2.69,3.19,"2","0",1,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,602,9596,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,599,9426,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,634,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9419,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,609,9643,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,595,9612,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,660,9363,2.5,3.19,"4","0",1,0,0.69
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9477,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,622,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,660,9354,2.5,3.19,"4","0",1,0,0.69
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,651,9632,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,664,9551,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,620,9363,2.69,3.19,"2","0",1,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,651,9374,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,620,9490,2.69,3.19,"2","0",1,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,610,9398,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,609,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,665,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9732,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,602,9298,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,620,9889,2.69,3.19,"2","0",1,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,600,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9298,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9339,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,660,9632,2.5,3.19,"4","0",1,0,0.69
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9404,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,660,9414,2.5,3.19,"4","0",1,0,0.69
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,660,9372,2.5,3.19,"4","0",1,0,0.69
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,620,9551,2.69,3.19,"2","0",1,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,648,9712,2.49,3.19,"0","0",0,0,0.7
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9820,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9730,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,620,9533,2.69,3.19,"2","0",1,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9439,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,645,9448,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9841,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,620,9563,2.69,3.19,"2","0",1,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,656,9533,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,613,9382,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,610,9793,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9395,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,606,9656,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,640,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,646,9490,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,601,9607,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,636,9596,2.89,3.19,"0","0",0,0,0.3
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,620,9543,2.69,3.19,"2","0",1,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,608,9596,2.69,3.19,"0","0",0,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,660,9339,2.5,3.19,"4","0",1,0,0.69
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,619,9489,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9382,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,620,9354,2.69,3.19,"2","0",1,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,660,9329,2.5,3.19,"4","0",1,0,0.69
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,660,9548,2.5,3.19,"4","0",1,0,0.69
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,666,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,661,9412,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,647,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9411,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9271,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,620,9374,2.69,3.19,"2","0",1,0,0.5
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9714,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,648,9369,2.49,3.19,"0","0",0,0,0.7
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,592,9426,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9406,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,619,9743,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,635,9412,2.89,3.19,"0","1",0,1,0.3
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,667,9779,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,666,9681,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,643,9632,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9802,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9283,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,593,9574,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,648,9407,2.49,3.19,"0","0",0,0,0.7
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,639,9707,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,606,9504,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9636,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,667,9689,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,592,9490,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,657,9570,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,656,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,606,9274,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,639,9632,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,662,9596,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,619,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,592,9693,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9579,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9465,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9426,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9707,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,606,9704,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9611,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,606,9625,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,606,9814,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9329,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,592,9363,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,659,9570,3.19,3.19,"0","0",0,0,0
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9889,1.99,3.19,"4","0",1,0,1.2
41,3.19,"DWN","B","LT","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,607,9840,1.99,3.19,"4","0",1,0,1.2
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,596,9378,3.89,4.39,"4","0",1,0,0.5
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,596,9395,3.89,4.39,"4","0",1,0,0.5
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,654,9743,4.39,4.39,"0","0",0,0,0
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,627,9551,3.99,4.39,"0","4",0,1,0.399999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,596,9490,3.89,4.39,"4","0",1,0,0.5
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,596,9345,3.89,4.39,"4","0",1,0,0.5
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,655,9517,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,645,9539,4.39,4.39,"0","0",0,0,0
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,596,9636,3.89,4.39,"4","0",1,0,0.5
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,627,9636,3.99,4.39,"0","4",0,1,0.399999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,595,9281,4.39,4.39,"0","0",0,0,0
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,595,9826,4.39,4.39,"0","0",0,0,0
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,627,9382,3.99,4.39,"0","4",0,1,0.399999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,655,9596,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,655,9707,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,595,9509,4.39,4.39,"0","0",0,0,0
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,627,9489,3.99,4.39,"0","4",0,1,0.399999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,627,9438,3.99,4.39,"0","4",0,1,0.399999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,615,9494,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,615,9363,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,615,9779,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,655,9354,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,595,9632,4.39,4.39,"0","0",0,0,0
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,645,9632,4.39,4.39,"0","0",0,0,0
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,615,9636,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,655,9415,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,655,9345,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,615,9791,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,655,9636,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,659,9363,3.99,4.19,"0","0",0,0,0.2
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,615,9607,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,595,9730,4.39,4.39,"0","0",0,0,0
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,592,9643,4.39,4.39,"0","0",0,0,0
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,655,9382,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,595,9276,4.39,4.39,"0","0",0,0,0
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,596,9729,3.89,4.39,"4","0",1,0,0.5
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,614,9363,3.79,4.39,"0","2",0,1,0.6
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,615,9339,3.49,4.39,"4","0",1,0,0.899999999999999
42,4.362,"DWN","B","LT","LR",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,655,9372,3.49,4.39,"4","0",1,0,0.899999999999999
