"IRIweek","SKU.","sales","lagsales","ARSP","APP","ARP","APC","brand","form","formula","size","display","feature","month","season","V17"
603,26,0,1,2.818,0,0,0,"BNC","S","ST","MD",0,0,3,"spring",-0.168078570982669
603,27,0,2,3.876,0,0,0,"BNC","S","ST","LR",0,4,3,"spring",0.0440895905522281
603,29,1,1,2.821,2.89,2.89,0,"BNC","S","UN","MD",0,0,3,"spring",1.35231430769971
603,30,3,3,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,3,"spring",2.17260177992209
603,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,3,"spring",0.352385937948391
603,32,2,0,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,3,"spring",1.63141747027987
603,34,0,1,5.218,0,0,0,"DWN","B","RG","XL",4,0,3,"spring",-0.104358351578883
603,35,0,0,1.29,0,0,0,"DWN","B","RG","SM",0,0,3,"spring",-0.0680814944106582
603,36,0,0,1.79,0,0,0,"DWN","B","RG","SM",0,0,3,"spring",-0.200602409061422
603,37,0,1,3.19,0,0,0,"DWN","B","RG","MD",0,0,3,"spring",-0.251286743064481
603,38,1,0,4.39,4.39,4.39,0,"DWN","B","RG","LR",4,0,3,"spring",1.18268749501992
603,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",7,0,3,"spring",0.02805609664652
603,40,0,1,1.767,0,0,0,"DWN","B","LT","SM",0,0,3,"spring",-0.160834865443056
603,41,0,2,3.19,0,0,0,"DWN","B","LT","MD",0,0,3,"spring",-0.191411823148769
603,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",4,0,3,"spring",-0.288060030204927
603,44,0,8,2.743,0,0,0,"DWN","F","RG","SM",0,0,3,"spring",0.824315858177847
603,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",7,0,3,"spring",0.256341944333448
603,46,6,6,2.743,2.69,2.69,0,"DWN","F","LT","SM",0,0,3,"spring",4.03137593978675
603,50,1,2,1.89,1.89,1.89,0,"DWN","S","RG","SM",0,0,3,"spring",2.12004101179371
603,51,1,0,2.848,2.99,2.99,0,"DWN","S","RG","MD",4,0,3,"spring",1.27267738561162
603,53,1,0,2.848,2.99,2.99,0,"DWN","S","LT","MD",4,0,3,"spring",1.18250080801301
603,61,1,1,1.378,1.39,1.39,0,"FNT","B","RG","SM",0,0,3,"spring",1.82830483166472
603,62,0,5,2.509,0,0,0,"FNT","B","RG","MD",0,0,3,"spring",0.350853371796702
603,63,0,1,3.457,0,0,0,"FNT","B","RG","LR",0,0,3,"spring",-0.188564504833517
603,65,3,2,1.09,0.89,1.09,0.2,"GEN","B","RG","XL",0,0,3,"spring",2.20169619621018
603,66,1,1,1.09,0.89,1.09,0.2,"GEN","B","RG","XL",0,0,3,"spring",2.05350744022488
603,72,1,1,1.928,1.69,1.99,0.3,"GEN","S","UN","LR",0,0,3,"spring",2.28840308642333
603,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,3,"spring",-0.339760719976244
603,80,1,0,1.109,1.09,1.09,0,"PRL","B","RG","SM",0,0,3,"spring",1.15406171429339
603,82,1,0,1.49,1.49,1.49,0,"PRL","B","RG","MD",0,1,3,"spring",1.27721218167892
603,88,1,1,1.19,1.19,1.19,0,"PRL","L","RG","XL",0,0,3,"spring",1.34796943519875
603,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,3,"spring",-0.00728802762501468
603,91,2,0,4.184,3.99,3.99,0,"PRL","L","RG","XL",0,0,3,"spring",1.23828432608349
603,93,0,0,1.105,0,0,0,"PRL","L","RG","MD",0,0,3,"spring",0.139678426743829
603,95,3,1,3.378,3.19,3.19,0,"PRL","S","RG","XL",0,0,3,"spring",1.20382362996598
603,97,1,2,1.177,1.29,1.59,0.3,"PRL","S","RG","MD",0,0,3,"spring",2.36120941020843
603,99,0,1,2.072,0,0,0,"PRL","S","RG","LR",0,0,3,"spring",-0.180311335765414
603,103,2,1,1.182,1.29,1.59,0.3,"PRL","S","UN","MD",0,1,3,"spring",1.7330524433562
603,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",4,0,3,"spring",-0.126619943259221
603,106,0,0,1.985,0,0,0,"SNG","B","RG","SM",0,0,3,"spring",-0.0647757390905424
603,107,1,1,3.38,3.39,3.39,0,"SNG","B","RG","MD",4,0,3,"spring",1.43248083427812
603,108,0,1,4.078,0,0,0,"SNG","B","RG","LR",0,4,3,"spring",0.11112353934103
603,111,5,0,3.38,3.39,3.39,0,"SNG","B","LT","MD",4,0,3,"spring",1.25968330712389
603,112,0,0,4.078,0,0,0,"SNG","B","LT","LR",4,0,3,"spring",-0.170264831418308
603,114,2,2,1.273,1.19,1.19,0,"SNG","S","RG","SM",0,0,3,"spring",1.9059307688811
603,115,0,0,2.875,0,0,0,"SNG","S","RG","MD",0,0,3,"spring",0.0903088492846742
603,116,0,0,3.29,0,0,0,"SNG","S","RG","LR",0,0,3,"spring",-0.0949763095374068
603,118,1,0,2.74,2.99,2.99,0,"SNG","S","LT","MD",0,0,3,"spring",1.29672489315973
603,124,2,8,2.258,1.99,2.29,0.3,"STP","B","RG","MD",0,0,3,"spring",3.8282392835885
603,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,3,"spring",-0.26112438226249
603,126,0,0,1.967,0,0,0,"STP","F","RG","SM",0,0,3,"spring",0.329270506577771
603,130,2,13,1.826,1.99,1.99,0,"TSN","S","RG","MD",0,0,3,"spring",2.22349958119133
603,131,0,0,2.59,0,0,0,"TSN","S","RG","LR",0,0,3,"spring",0.0698489397179509
604,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,3,"spring",0.213051091543402
604,17,0,3,2.041,0,0,0,"ARM","S","RG","MD",0,0,3,"spring",-0.0325642767219401
604,19,0,0,3.102,0,0,0,"ARM","S","RG","LR",0,0,3,"spring",-0.346444925607445
604,20,1,0,6.178,5.79,6.29,0.5,"BNC","S","RG","XL",0,0,3,"spring",1.27198684336676
604,23,3,1,2.821,2.89,2.89,0,"BNC","S","RG","MD",0,4,3,"spring",1.87974984416124
604,25,1,1,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,3,"spring",1.73119661817026
604,26,0,0,2.818,0,0,0,"BNC","S","ST","MD",0,0,3,"spring",-0.130970386198751
604,27,1,0,3.876,3.99,3.99,0,"BNC","S","ST","LR",0,4,3,"spring",1.52504416941406
604,29,1,1,2.821,2.89,2.89,0,"BNC","S","UN","MD",0,0,3,"spring",1.34055020898512
604,30,3,3,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,3,"spring",2.16663798284763
604,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,3,"spring",0.34449415729696
604,32,4,2,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,3,"spring",1.92037128327891
604,34,0,0,5.218,0,0,0,"DWN","B","RG","XL",4,0,3,"spring",-0.0846468493508421
604,35,2,0,1.29,1.29,1.29,0,"DWN","B","RG","SM",0,3,3,"spring",1.83807999989037
604,36,1,0,1.79,1.79,1.79,0,"DWN","B","RG","SM",0,0,3,"spring",1.63003923003744
604,37,3,0,3.19,3.19,3.19,0,"DWN","B","RG","MD",0,0,3,"spring",1.54305193593873
604,38,1,1,4.39,4.39,4.39,0,"DWN","B","RG","LR",4,0,3,"spring",1.33064545124341
604,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,4,3,"spring",0.287845107817527
604,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,3,"spring",-0.199881286648228
604,41,0,0,3.19,0,0,0,"DWN","B","LT","MD",0,0,3,"spring",-0.18853727635397
604,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",4,0,3,"spring",-0.297055778791914
604,44,2,0,2.743,2.69,2.69,0,"DWN","F","RG","SM",0,0,3,"spring",2.8933242673923
604,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",7,0,3,"spring",0.249732259897828
604,46,3,6,2.743,2.69,2.69,0,"DWN","F","LT","SM",0,0,3,"spring",4.02615537240532
604,50,0,1,1.89,0,0,0,"DWN","S","RG","SM",0,0,3,"spring",-0.0465726802397317
604,51,1,1,2.848,2.99,2.99,0,"DWN","S","RG","MD",4,0,3,"spring",1.39616580270296
604,53,1,1,2.848,2.99,2.99,0,"DWN","S","LT","MD",4,0,3,"spring",1.27727781300894
604,61,0,1,1.378,0,0,0,"FNT","B","RG","SM",0,0,3,"spring",0.137076756103232
604,62,4,0,2.509,2.29,2.29,0,"FNT","B","RG","MD",0,0,3,"spring",1.89259052588922
604,63,0,0,3.457,0,0,0,"FNT","B","RG","LR",0,0,3,"spring",-0.205395754159326
604,65,0,3,1.09,0,0,0,"GEN","B","RG","XL",0,0,3,"spring",0.327018661394954
604,66,1,1,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,0,3,"spring",1.51456370726256
604,72,0,1,1.928,0,0,0,"GEN","S","UN","LR",0,3,3,"spring",-0.0173920010791209
604,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,3,"spring",-0.345923261422724
604,80,0,1,1.109,0,0,0,"PRL","B","RG","SM",0,0,3,"spring",-0.0342260290421696
604,82,2,1,1.49,1.49,1.49,0,"PRL","B","RG","MD",0,1,3,"spring",1.36286428945236
604,88,1,1,1.19,1.19,1.19,0,"PRL","L","RG","XL",0,0,3,"spring",1.34313259912102
604,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,3,"spring",-0.0129879560336421
604,91,1,2,4.184,3.99,3.99,0,"PRL","L","RG","XL",0,0,3,"spring",1.4196870723803
604,93,1,0,1.105,0.99,0.99,0,"PRL","L","RG","MD",0,0,3,"spring",1.13327853554741
604,95,0,3,3.378,0,0,0,"PRL","S","RG","XL",0,0,3,"spring",-0.303457000260932
604,97,1,1,1.177,1.29,1.59,0.3,"PRL","S","RG","MD",0,0,3,"spring",2.18513686285149
604,99,0,0,2.072,0,0,0,"PRL","S","RG","LR",0,0,3,"spring",-0.155768291682597
604,103,0,2,1.182,0,0,0,"PRL","S","UN","MD",0,1,3,"spring",0.111803204547234
604,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",4,0,3,"spring",-0.13347315145095
604,106,0,0,1.985,0,0,0,"SNG","B","RG","SM",0,0,3,"spring",-0.0765418618015394
604,107,19,1,3.38,2.19,3.39,1.2,"SNG","B","RG","MD",4,0,3,"spring",9.6639488647538
604,108,0,0,4.078,0,0,0,"SNG","B","RG","LR",0,4,3,"spring",0.167194229840633
604,111,22,5,3.38,2.19,3.39,1.2,"SNG","B","LT","MD",4,0,3,"spring",10.584747433323
604,112,0,0,4.078,0,0,0,"SNG","B","LT","LR",4,0,3,"spring",-0.179537711896536
604,114,6,2,1.273,1.19,1.19,0,"SNG","S","RG","SM",0,0,3,"spring",1.89732667539196
604,115,0,0,2.875,0,0,0,"SNG","S","RG","MD",0,0,3,"spring",0.0864976507540589
604,116,1,0,3.29,3.29,3.29,0,"SNG","S","RG","LR",0,0,3,"spring",0.945226096547379
604,118,1,1,2.74,2.99,2.99,0,"SNG","S","LT","MD",0,0,3,"spring",1.35345669661931
604,124,1,2,2.258,2.29,2.29,0,"STP","B","RG","MD",0,0,3,"spring",1.80774437333801
604,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,3,"spring",-0.266314221694911
604,126,0,0,1.967,0,0,0,"STP","F","RG","SM",0,0,3,"spring",0.322379302774101
604,130,0,2,1.826,0,0,0,"TSN","S","RG","MD",0,0,3,"spring",0.350056336880056
604,131,0,0,2.59,0,0,0,"TSN","S","RG","LR",0,0,3,"spring",0.0622050899415916
605,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,4,"spring",0.235933327118042
605,17,1,0,2.041,1.99,1.99,0,"ARM","S","RG","MD",0,0,4,"spring",1.54130168748634
605,19,0,0,3.102,0,0,0,"ARM","S","RG","LR",0,0,4,"spring",-0.331379894802522
605,20,2,1,6.178,5.79,6.29,0.5,"BNC","S","RG","XL",0,0,4,"spring",1.26156042648288
605,23,0,3,2.821,0,0,0,"BNC","S","RG","MD",0,4,4,"spring",0.189780700162101
605,25,0,1,1.69,0,0,0,"BNC","S","ST","SM",0,0,4,"spring",0.11769044159658
605,26,1,0,2.818,2.89,2.89,0,"BNC","S","ST","MD",0,0,4,"spring",1.36762568049119
605,27,0,1,3.876,0,0,0,"BNC","S","ST","LR",0,0,4,"spring",-0.28863864775814
605,29,1,1,2.821,2.89,2.89,0,"BNC","S","UN","MD",0,0,4,"spring",1.35198223433692
605,30,4,3,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,4,"spring",2.19658583992143
605,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,4,"spring",0.352258853414534
605,32,0,4,1.79,0,0,0,"CLF","S","RG","MD",0,0,4,"spring",0.182442286942256
605,34,1,0,5.218,4.69,5.39,0.7,"DWN","B","RG","XL",4,0,4,"spring",2.71425001354024
605,35,0,2,1.29,0,0,0,"DWN","B","RG","SM",0,0,4,"spring",0.060216985947535
605,36,2,1,1.79,1.79,1.79,0,"DWN","B","RG","SM",0,0,4,"spring",1.85320105053038
605,37,2,3,3.19,3.19,3.19,0,"DWN","B","RG","MD",0,0,4,"spring",2.12274367662207
605,38,0,1,4.39,0,0,0,"DWN","B","RG","LR",4,0,4,"spring",-0.333345930175148
605,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,0,4,"spring",0.120713216820048
605,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,4,"spring",-0.192117130764765
605,41,0,0,3.19,0,0,0,"DWN","B","LT","MD",0,0,4,"spring",-0.174918248476223
605,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",4,0,4,"spring",-0.301492492262817
605,44,8,2,2.743,2.69,2.69,0,"DWN","F","RG","SM",0,0,4,"spring",3.45131749017244
605,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",0,0,4,"spring",0.345089241697726
605,46,9,3,2.743,2.69,2.69,0,"DWN","F","LT","SM",4,0,4,"spring",3.44523060391006
605,50,3,0,1.89,1.89,1.89,0,"DWN","S","RG","SM",0,0,4,"spring",1.80598518304067
605,51,4,1,2.848,2.39,2.99,0.6,"DWN","S","RG","MD",4,0,4,"spring",5.25538991433648
605,53,6,1,2.848,2.39,2.99,0.6,"DWN","S","LT","MD",4,0,4,"spring",5.0276473765505
605,61,2,0,1.378,1.39,1.39,0,"FNT","B","RG","SM",0,0,4,"spring",1.67032249552966
605,62,3,4,2.509,2.29,2.29,0,"FNT","B","RG","MD",0,0,4,"spring",2.68163873041251
605,63,0,0,3.457,0,0,0,"FNT","B","RG","LR",0,0,4,"spring",-0.198706851498975
605,65,2,0,1.09,0.89,1.09,0.2,"GEN","B","RG","XL",0,0,4,"spring",1.92858712817648
605,66,2,1,1.09,0.89,1.09,0.2,"GEN","B","RG","XL",0,0,4,"spring",2.06510294334414
605,72,0,0,1.928,0,0,0,"GEN","S","UN","LR",0,3,4,"spring",0.0660495717104186
605,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,4,"spring",-0.340290422175513
605,80,1,0,1.109,1.09,1.09,0,"PRL","B","RG","SM",0,0,4,"spring",1.16696767603642
605,82,1,2,1.49,1.49,1.49,0,"PRL","B","RG","MD",0,1,4,"spring",1.51953272299578
605,88,0,1,1.19,0,0,0,"PRL","L","RG","XL",0,0,4,"spring",0.150161437253377
605,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,4,"spring",8.50042652902339e-05
605,91,1,1,4.184,3.99,3.99,0,"PRL","L","RG","XL",0,0,4,"spring",1.33820946383243
605,93,1,1,1.105,0.99,0.99,0,"PRL","L","RG","MD",0,0,4,"spring",1.23291497730365
605,95,1,0,3.378,3.19,3.19,0,"PRL","S","RG","XL",0,0,4,"spring",1.15205471687283
605,97,5,1,1.177,1.59,1.59,0,"PRL","S","RG","MD",0,0,4,"spring",1.79019662324085
605,99,1,0,2.072,2.29,2.29,0,"PRL","S","RG","LR",0,0,4,"spring",1.35254141014292
605,103,3,0,1.182,1.59,1.59,0,"PRL","S","UN","MD",0,0,4,"spring",1.52145775721243
605,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",4,0,4,"spring",-0.132499851987969
605,106,1,0,1.985,1.99,1.99,0,"SNG","B","RG","SM",0,0,4,"spring",1.55678610660581
605,107,3,19,3.38,2.49,3.39,0.9,"SNG","B","RG","MD",4,0,4,"spring",7.27970700751451
605,108,0,0,4.078,0,0,0,"SNG","B","RG","LR",0,4,4,"spring",0.156071695175199
605,111,6,22,3.38,2.49,3.39,0.9,"SNG","B","LT","MD",4,0,4,"spring",5.64938760878509
605,112,0,0,4.078,0,0,0,"SNG","B","LT","LR",4,0,4,"spring",-0.18760396057041
605,114,0,6,1.273,0,0,0,"SNG","S","RG","SM",0,0,4,"spring",0.673075957313023
605,115,1,0,2.875,2.99,2.99,0,"SNG","S","RG","MD",0,0,4,"spring",1.32660715494226
605,116,0,1,3.29,0,0,0,"SNG","S","RG","LR",0,0,4,"spring",-0.148938635857025
605,118,0,1,2.74,0,0,0,"SNG","S","LT","MD",0,0,4,"spring",0.144757978989663
605,124,12,1,2.258,2.29,2.29,0,"STP","B","RG","MD",0,0,4,"spring",1.75502861380019
605,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,4,"spring",-0.258819016823763
605,126,0,0,1.967,0,0,0,"STP","F","RG","SM",0,0,4,"spring",0.327161894190531
605,130,3,0,1.826,1.99,1.99,0,"TSN","S","RG","MD",0,0,4,"spring",1.87978180459295
605,131,0,0,2.59,0,0,0,"TSN","S","RG","LR",0,0,4,"spring",0.0621192340912398
606,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,4,"spring",0.23058194162308
606,17,0,1,2.041,0,0,0,"ARM","S","RG","MD",0,0,4,"spring",-0.074004267685478
606,19,0,0,3.102,0,0,0,"ARM","S","RG","LR",0,0,4,"spring",-0.336395359166962
606,20,0,2,6.178,0,0,0,"BNC","S","RG","XL",0,0,4,"spring",0.128674348622497
606,23,0,0,2.821,0,0,0,"BNC","S","RG","MD",0,4,4,"spring",0.298947916501978
606,25,3,0,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,4,"spring",1.66237168140417
606,26,0,1,2.818,0,0,0,"BNC","S","ST","MD",2,0,4,"spring",-0.178338967936767
606,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,0,4,"spring",-0.236387018972688
606,29,0,1,2.821,0,0,0,"BNC","S","UN","MD",0,0,4,"spring",-0.241973748046978
606,30,6,4,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,4,"spring",2.3381362681443
606,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,4,"spring",0.344388434048216
606,32,0,0,1.79,0,0,0,"CLF","S","RG","MD",0,0,4,"spring",-0.020352996040899
606,34,0,1,5.218,0,0,0,"DWN","B","RG","XL",0,4,4,"spring",0.182837069219213
606,35,3,0,1.29,1.29,1.29,0,"DWN","B","RG","SM",0,0,4,"spring",1.40450654534056
606,36,0,2,1.79,0,0,0,"DWN","B","RG","SM",0,0,4,"spring",-0.0943188493740326
606,37,4,2,3.19,3.19,3.19,0,"DWN","B","RG","MD",0,0,4,"spring",1.92194853874188
606,38,1,0,4.39,4.39,4.39,0,"DWN","B","RG","LR",4,0,4,"spring",1.19174708517083
606,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,0,4,"spring",0.115002471989551
606,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,4,"spring",-0.200925302359412
606,41,6,0,3.19,3.19,3.19,0,"DWN","B","LT","MD",0,0,4,"spring",1.46774834788643
606,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",4,0,4,"spring",-0.309943443539922
606,44,9,8,2.743,2.69,2.69,0,"DWN","F","RG","SM",0,0,4,"spring",4.79011218029024
606,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",0,0,4,"spring",0.341416749430332
606,46,10,9,2.743,2.69,2.69,0,"DWN","F","LT","SM",4,0,4,"spring",4.44901701373836
606,50,2,3,1.89,1.89,1.89,0,"DWN","S","RG","SM",0,0,4,"spring",2.35234240281436
606,51,4,4,2.848,2.39,2.99,0.6,"DWN","S","RG","MD",4,0,4,"spring",6.11936013935856
606,53,3,6,2.848,2.39,2.99,0.6,"DWN","S","LT","MD",4,0,4,"spring",6.19893214482044
606,61,0,2,1.378,0,0,0,"FNT","B","RG","SM",0,0,4,"spring",0.20604611407643
606,62,6,3,2.509,2.29,2.29,0,"FNT","B","RG","MD",0,0,4,"spring",2.49581481313928
606,63,2,0,3.457,3.49,3.49,0,"FNT","B","RG","LR",0,0,4,"spring",1.41466600267881
606,65,5,2,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,0,4,"spring",1.6364858312899
606,66,1,2,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,2,4,"spring",1.54726821913794
606,72,3,0,1.928,1.99,1.99,0,"GEN","S","UN","LR",0,3,4,"spring",1.52715150357198
606,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,4,"spring",-0.34611758385173
606,80,1,1,1.109,1.09,1.09,0,"PRL","B","RG","SM",0,0,4,"spring",1.26960845406251
606,82,1,1,1.49,1.49,1.49,0,"PRL","B","RG","MD",0,0,4,"spring",1.35118280724167
606,88,2,0,1.19,1.19,1.19,0,"PRL","L","RG","XL",0,0,4,"spring",1.30399935495082
606,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,4,"spring",-0.00532230907170606
606,91,0,1,4.184,0,0,0,"PRL","L","RG","XL",0,0,4,"spring",-0.191568868918698
606,93,0,1,1.105,0,0,0,"PRL","L","RG","MD",0,0,4,"spring",0.153032264377514
606,95,0,1,3.378,0,0,0,"PRL","S","RG","XL",0,0,4,"spring",-0.211119494695332
606,97,1,5,1.177,1.29,1.59,0.3,"PRL","S","RG","MD",0,0,4,"spring",2.93470317475056
606,99,1,1,2.072,2.29,2.29,0,"PRL","S","RG","LR",0,0,4,"spring",1.45217464867395
606,103,2,3,1.182,1.29,1.59,0.3,"PRL","S","UN","MD",0,0,4,"spring",2.03426884386573
606,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",4,0,4,"spring",-0.138887687023588
606,106,1,1,1.985,1.99,1.99,0,"SNG","B","RG","SM",0,0,4,"spring",1.68766999137819
606,107,1,3,3.38,2.29,3.39,1.1,"SNG","B","RG","MD",4,0,4,"spring",9.37709196343942
606,108,0,0,4.078,0,0,0,"SNG","B","RG","LR",0,0,4,"spring",-0.272323255012036
606,111,2,6,3.38,2.29,3.39,1.1,"SNG","B","LT","MD",4,0,4,"spring",9.72456196086797
606,112,0,0,4.078,0,0,0,"SNG","B","LT","LR",4,0,4,"spring",-0.196356259718211
606,114,4,0,1.273,1.29,1.29,0,"SNG","S","RG","SM",0,0,4,"spring",1.80492989234673
606,115,0,1,2.875,0,0,0,"SNG","S","RG","MD",0,2,4,"spring",0.0767492184802452
606,116,1,0,3.29,3.29,3.29,0,"SNG","S","RG","LR",0,0,4,"spring",0.963803857961452
606,118,0,0,2.74,0,0,0,"SNG","S","LT","MD",0,0,4,"spring",0.192816035169266
606,124,58,12,2.258,1.14,2.29,1.15,"STP","B","RG","MD",0,0,4,"spring",11.3470867973213
606,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,4,"spring",-0.263854362838537
606,126,0,0,1.967,0,0,0,"STP","F","RG","SM",0,0,4,"spring",0.320210497480538
606,130,4,3,1.826,1.79,1.79,0,"TSN","S","RG","MD",0,0,4,"spring",1.98097690548993
606,131,0,0,2.59,0,0,0,"TSN","S","RG","LR",0,0,4,"spring",0.0544108690640359
607,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,4,"spring",0.225762223399423
607,17,1,0,2.041,1.99,1.99,0,"ARM","S","RG","MD",0,0,4,"spring",1.53635005057714
607,19,0,0,3.102,0,0,0,"ARM","S","RG","LR",0,0,4,"spring",-0.340748399662969
607,20,0,0,6.178,0,0,0,"BNC","S","RG","XL",0,0,4,"spring",0.22022988897753
607,23,0,0,2.821,0,0,0,"BNC","S","RG","MD",0,4,4,"spring",0.290391170587723
607,25,0,3,1.69,0,0,0,"BNC","S","ST","SM",0,0,4,"spring",0.119225004122712
607,26,1,0,2.818,2.89,2.89,0,"BNC","S","ST","MD",0,0,4,"spring",1.35266161720855
607,27,1,0,3.876,3.99,3.99,0,"BNC","S","ST","LR",0,0,4,"spring",0.936957791523847
607,29,0,0,2.821,0,0,0,"BNC","S","UN","MD",0,0,4,"spring",-0.20514503288112
607,30,8,6,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,4,"spring",2.61038689265298
607,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,4,"spring",0.336986948560782
607,32,2,0,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,4,"spring",1.64939443248137
607,34,0,0,5.218,0,0,0,"DWN","B","RG","XL",0,0,4,"spring",0.0486429259387928
607,35,0,3,1.29,0,0,0,"DWN","B","RG","SM",0,0,4,"spring",0.12583532738632
607,36,2,0,1.79,1.79,1.79,0,"DWN","B","RG","SM",0,0,4,"spring",1.63866529294316
607,37,36,4,3.19,1.99,3.19,1.2,"DWN","B","RG","MD",0,0,4,"spring",12.5377202593874
607,38,0,1,4.39,0,0,0,"DWN","B","RG","LR",4,0,4,"spring",-0.346920590668007
607,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,0,4,"spring",0.109857432463749
607,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,4,"spring",-0.20907921822725
607,41,31,6,3.19,1.99,3.19,1.2,"DWN","B","LT","MD",0,0,4,"spring",12.8421211088751
607,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",0,2,4,"spring",-0.26688525456431
607,44,23,9,2.743,1.99,2.69,0.7,"DWN","F","RG","SM",0,0,4,"spring",10.9444684823271
607,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",0,0,4,"spring",0.338234681552052
607,46,29,10,2.743,1.99,2.69,0.7,"DWN","F","LT","SM",4,0,4,"spring",10.2891742402159
607,50,2,2,1.89,1.89,1.89,0,"DWN","S","RG","SM",0,0,4,"spring",2.16218969319438
607,51,19,4,2.848,1.99,2.99,1,"DWN","S","RG","MD",4,0,4,"spring",10.215904075804
607,53,10,3,2.848,1.99,2.99,1,"DWN","S","LT","MD",4,0,4,"spring",9.54856329065696
607,61,0,0,1.378,0,0,0,"FNT","B","RG","SM",0,0,4,"spring",0.0609609544817107
607,62,7,6,2.509,2.29,2.29,0,"FNT","B","RG","MD",0,0,4,"spring",3.0258333188722
607,63,0,2,3.457,0,0,0,"FNT","B","RG","LR",0,0,4,"spring",-0.178139622808256
607,65,3,5,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,2,4,"spring",1.72581716361505
607,66,0,1,1.09,0,0,0,"GEN","B","RG","XL",0,0,4,"spring",0.29104822911313
607,72,1,3,1.928,1.99,1.99,0,"GEN","S","UN","LR",0,3,4,"spring",1.51450340260743
607,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,4,"spring",-0.351294157039977
607,80,1,1,1.109,1.09,1.09,0,"PRL","B","RG","SM",0,0,4,"spring",1.26252575083848
607,82,0,1,1.49,0,0,0,"PRL","B","RG","MD",0,0,4,"spring",-0.142169826814092
607,88,0,2,1.19,0,0,0,"PRL","L","RG","XL",0,0,4,"spring",0.13207078491009
607,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,4,"spring",-0.0101551703021061
607,91,1,0,4.184,3.99,3.99,0,"PRL","L","RG","XL",0,0,4,"spring",1.2245404212399
607,93,0,0,1.105,0,0,0,"PRL","L","RG","MD",0,0,4,"spring",0.154998317805918
