"IRIweek","SKU.","sales","lagsales","ARSP","APP","ARP","APC","brand","form","formula","size","display","feature","month","season","V17"
648,62,9,15,2.509,1.89,2.39,0.5,"FNT","B","RG","MD",0,0,2,"winter",6.42912422344038
648,63,0,0,3.457,0,0,0,"FNT","B","RG","LR",0,0,2,"winter",0.012739245479398
648,65,0,2,1.09,0,0,0,"GEN","B","RG","XL",0,0,2,"winter",0.457407307001493
648,66,1,1,1.09,0.99,1.09,0.1,"GEN","B","RG","XL",0,0,2,"winter",1.58355510266313
648,72,3,1,1.928,1.39,1.89,0.5,"GEN","S","UN","LR",0,0,2,"winter",2.4780400329117
648,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,2,"winter",-0.00221536759117247
648,80,1,1,1.109,1.09,1.09,0,"PRL","B","RG","SM",0,0,2,"winter",1.11731894663036
648,82,0,2,1.49,0,0,0,"PRL","B","RG","MD",0,0,2,"winter",0.206159689273311
648,88,1,0,1.19,1.09,1.19,0.1,"PRL","L","RG","XL",0,0,2,"winter",1.31771593137607
648,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,2,"winter",0.277241848889317
648,91,3,0,4.184,2.99,4.29,1.3,"PRL","L","RG","XL",0,0,2,"winter",2.8118707059386
648,93,1,0,1.105,0.89,0.89,0,"PRL","L","RG","MD",0,0,2,"winter",1.15817441677881
648,95,0,1,3.378,0,0,0,"PRL","S","RG","XL",0,3,2,"winter",0.129247415774356
648,97,7,3,1.177,0.99,0.99,0,"PRL","S","RG","MD",0,0,2,"winter",1.69103235871344
648,99,1,1,2.072,1.5,1.99,0.49,"PRL","S","RG","LR",0,0,2,"winter",2.25372840831392
648,103,3,1,1.182,0.99,0.99,0,"PRL","S","UN","MD",0,0,2,"winter",1.32665854199134
648,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,2,"winter",0.211837317694566
648,106,2,1,1.985,1.99,1.99,0,"SNG","B","RG","SM",0,0,2,"winter",1.38906539812585
648,107,2,1,3.38,3.39,3.39,0,"SNG","B","RG","MD",2,0,2,"winter",1.49013202228653
648,108,4,2,4.078,3.99,3.99,0,"SNG","B","RG","LR",0,0,2,"winter",1.13811562516066
648,111,0,1,3.38,0,0,0,"SNG","B","LT","MD",2,0,2,"winter",0.181592487255698
648,112,0,0,4.078,0,0,0,"SNG","B","LT","LR",0,0,2,"winter",0.113141597723023
648,114,13,15,1.273,0.99,1.29,0.3,"SNG","S","RG","SM",0,0,2,"winter",3.51390777795474
648,115,1,1,2.875,2.69,2.69,0,"SNG","S","RG","MD",0,0,2,"winter",1.50747168431796
648,116,0,3,3.29,0,0,0,"SNG","S","RG","LR",0,0,2,"winter",0.105260572794317
648,118,0,0,2.74,0,0,0,"SNG","S","LT","MD",0,0,2,"winter",0.490226559393744
648,124,1,0,2.258,2.29,2.29,0,"STP","B","RG","MD",0,0,2,"winter",1.5710467385406
648,125,0,1,3.346,0,0,0,"STP","B","RG","LR",0,0,2,"winter",0.004449748164008
648,126,4,0,1.967,2.39,2.39,0,"STP","F","RG","SM",0,0,2,"winter",2.14740131573297
648,130,0,0,1.826,0,0,0,"TSN","S","RG","MD",0,0,2,"winter",0.567120919504518
648,131,0,1,2.59,0,0,0,"TSN","S","RG","LR",0,0,2,"winter",0.156021009577761
649,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,2,"winter",0.370589988193347
649,17,0,0,2.041,0,0,0,"ARM","S","RG","MD",0,0,2,"winter",0.236035463339583
649,19,1,0,3.102,2.99,2.99,0,"ARM","S","RG","LR",0,0,2,"winter",1.19632136587898
649,20,2,1,6.178,5.99,5.99,0,"BNC","S","RG","XL",0,0,2,"winter",1.41607381757789
649,23,0,0,2.821,0,0,0,"BNC","S","RG","MD",0,4,2,"winter",0.303404591025112
649,25,1,2,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,2,"winter",1.56963946247645
649,26,0,0,2.818,0,0,0,"BNC","S","ST","MD",0,0,2,"winter",0.246362722108011
649,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,4,2,"winter",0.277954291452082
649,29,0,0,2.821,0,0,0,"BNC","S","UN","MD",0,0,2,"winter",0.0802244786264488
649,30,1,2,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,2,"winter",1.58915607062277
649,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,2,"winter",0.327645136180391
649,32,2,2,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,2,"winter",1.61876663964978
649,34,0,1,5.218,0,0,0,"DWN","B","RG","XL",0,0,2,"winter",0.333262130813042
649,35,0,2,1.29,0,0,0,"DWN","B","RG","SM",0,0,2,"winter",0.144168069602274
649,36,1,1,1.79,1.79,1.79,0,"DWN","B","RG","SM",0,0,2,"winter",1.46898879057139
649,37,0,2,3.19,0,0,0,"DWN","B","RG","MD",4,0,2,"winter",0.0461728858358739
649,38,0,0,4.39,0,0,0,"DWN","B","RG","LR",0,0,2,"winter",0.034062266125964
649,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,0,2,"winter",0.418108173556623
649,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,2,"winter",-0.0260197212325497
649,41,0,5,3.19,0,0,0,"DWN","B","LT","MD",2,0,2,"winter",-0.0150802368552221
649,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",4,0,2,"winter",0.020493037833528
649,44,4,14,2.743,1.99,2.79,0.8,"DWN","F","RG","SM",0,2,2,"winter",8.19822158607388
649,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",7,0,2,"winter",0.492350807387708
649,46,2,12,2.743,1.99,2.79,0.8,"DWN","F","LT","SM",0,0,2,"winter",9.13948831718088
649,50,0,0,1.89,0,0,0,"DWN","S","RG","SM",0,0,2,"winter",0.207427493216785
649,51,0,1,2.848,0,0,0,"DWN","S","RG","MD",2,0,2,"winter",0.117756880488499
649,53,1,2,2.848,2.59,2.59,0,"DWN","S","LT","MD",4,0,2,"winter",1.47624255117005
649,61,0,0,1.378,0,0,0,"FNT","B","RG","SM",0,0,2,"winter",0.0954355085871998
649,62,5,9,2.509,1.89,2.39,0.5,"FNT","B","RG","MD",0,0,2,"winter",5.92111865686716
649,63,0,0,3.457,0,0,0,"FNT","B","RG","LR",0,0,2,"winter",0.0314782452256848
649,65,4,0,1.09,0.99,1.09,0.1,"GEN","B","RG","XL",0,0,2,"winter",1.50532796910948
649,66,1,1,1.09,0.99,1.09,0.1,"GEN","B","RG","XL",0,0,2,"winter",1.58817630856973
649,72,2,3,1.928,1.39,1.89,0.5,"GEN","S","UN","LR",0,0,2,"winter",2.83021309511827
649,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,2,"winter",0.0170967629760312
649,80,0,1,1.109,0,0,0,"PRL","B","RG","SM",0,0,2,"winter",0.119560473929508
649,82,0,0,1.49,0,0,0,"PRL","B","RG","MD",0,0,2,"winter",0.209091141264815
649,88,1,1,1.19,1.09,1.19,0.1,"PRL","L","RG","XL",0,3,2,"winter",1.35574627524059
649,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,2,"winter",0.294388990704777
649,91,1,3,4.184,2.99,4.29,1.3,"PRL","L","RG","XL",0,0,2,"winter",3.84583919030691
649,93,0,1,1.105,0,0,0,"PRL","L","RG","MD",0,0,2,"winter",0.448664124185836
649,95,0,0,3.378,0,0,0,"PRL","S","RG","XL",0,3,2,"winter",0.206614081638074
649,97,3,7,1.177,0.99,0.99,0,"PRL","S","RG","MD",0,0,2,"winter",1.96213742438781
649,99,0,1,2.072,0,0,0,"PRL","S","RG","LR",0,0,2,"winter",0.260273049378085
649,103,3,3,1.182,0.99,0.99,0,"PRL","S","UN","MD",0,2,2,"winter",1.44543350346476
649,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,2,"winter",0.228170250735647
649,106,0,2,1.985,0,0,0,"SNG","B","RG","SM",0,0,2,"winter",-0.00954615620442389
649,107,1,2,3.38,3.39,3.39,0,"SNG","B","RG","MD",2,0,2,"winter",1.60794662934281
649,108,20,4,4.078,2.89,3.99,1.1,"SNG","B","RG","LR",0,0,2,"winter",4.95088627513067
649,111,1,0,3.38,3.39,3.39,0,"SNG","B","LT","MD",2,0,2,"winter",1.28958606976993
649,112,6,0,4.078,2.89,3.99,1.1,"SNG","B","LT","LR",0,0,2,"winter",3.0901531244514
649,114,10,13,1.273,0.99,1.29,0.3,"SNG","S","RG","SM",0,0,2,"winter",3.42059354197723
649,115,1,1,2.875,2.69,2.69,0,"SNG","S","RG","MD",0,0,2,"winter",1.51540708934084
649,116,3,0,3.29,2.89,3.29,0.4,"SNG","S","RG","LR",0,0,2,"winter",1.16237133923826
649,118,0,0,2.74,0,0,0,"SNG","S","LT","MD",2,0,2,"winter",0.474106719601056
649,124,0,1,2.258,0,0,0,"STP","B","RG","MD",0,0,2,"winter",0.289821562468597
649,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,2,"winter",0.0702895038577682
649,126,0,4,1.967,0,0,0,"STP","F","RG","SM",0,0,2,"winter",0.433813485586165
649,130,3,0,1.826,1.79,1.79,0,"TSN","S","RG","MD",0,0,2,"winter",1.66737725349606
649,131,0,0,2.59,0,0,0,"TSN","S","RG","LR",0,0,2,"winter",0.223344279144033
650,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,2,"winter",0.389200676280858
650,17,0,0,2.041,0,0,0,"ARM","S","RG","MD",0,0,2,"winter",0.259091722471529
650,19,1,1,3.102,2.99,2.99,0,"ARM","S","RG","LR",0,0,2,"winter",1.33862140195961
650,20,0,2,6.178,0,0,0,"BNC","S","RG","XL",0,0,2,"winter",0.458684618541186
650,23,0,0,2.821,0,0,0,"BNC","S","RG","MD",0,4,2,"winter",0.322368131288841
650,25,1,1,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,2,"winter",1.50455282888285
650,26,3,0,2.818,2.69,2.69,0,"BNC","S","ST","MD",0,0,2,"winter",1.27760961392197
650,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,4,2,"winter",0.298128098743193
650,29,0,0,2.821,0,0,0,"BNC","S","UN","MD",0,0,2,"winter",0.100452365058855
650,30,0,1,0.99,0,0,0,"CLF","S","RG","SM",0,0,2,"winter",0.48623332867354
650,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,2,"winter",0.343812412083109
650,32,2,2,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,2,"winter",1.62597081815332
650,34,0,0,5.218,0,0,0,"DWN","B","RG","XL",0,0,2,"winter",0.382070770093186
650,35,0,0,1.29,0,0,0,"DWN","B","RG","SM",0,0,2,"winter",0.0944503211576284
650,36,0,1,1.79,0,0,0,"DWN","B","RG","SM",0,0,2,"winter",0.0106051144582382
650,37,0,0,3.19,0,0,0,"DWN","B","RG","MD",4,0,2,"winter",0.0842984306058543
650,38,1,0,4.39,4.39,4.39,0,"DWN","B","RG","LR",0,0,2,"winter",1.09608147507439
650,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,0,2,"winter",0.435478675749102
650,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,2,"winter",-0.00534089772497826
650,41,1,0,3.19,3.19,3.19,0,"DWN","B","LT","MD",2,0,2,"winter",1.31792956382182
650,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",4,0,2,"winter",0.0405644228441031
650,44,8,4,2.743,2.79,2.79,0,"DWN","F","RG","SM",0,2,2,"winter",3.30069962799984
650,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",0,0,2,"winter",0.569989213914269
650,46,1,2,2.743,2.79,2.79,0,"DWN","F","LT","SM",0,0,2,"winter",2.49676320747114
650,50,0,0,1.89,0,0,0,"DWN","S","RG","SM",0,0,2,"winter",0.228619680453165
650,51,0,0,2.848,0,0,0,"DWN","S","RG","MD",2,0,2,"winter",0.157539688356842
650,53,0,1,2.848,0,0,0,"DWN","S","LT","MD",4,0,2,"winter",0.151377598400161
650,61,0,0,1.378,0,0,0,"FNT","B","RG","SM",0,0,2,"winter",0.112254628432052
650,62,3,5,2.509,2.99,2.99,0,"FNT","B","RG","MD",0,0,2,"winter",2.58420687395937
650,63,3,0,3.457,3.49,3.49,0,"FNT","B","RG","LR",0,0,2,"winter",1.30650657087692
650,65,1,4,1.09,0.99,1.09,0.1,"GEN","B","RG","XL",0,0,2,"winter",1.87859879719417
650,66,0,1,1.09,0,0,0,"GEN","B","RG","XL",0,0,2,"winter",0.489621158024294
650,72,3,2,1.928,1.39,1.89,0.5,"GEN","S","UN","LR",0,0,2,"winter",2.62249430532933
650,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,2,"winter",0.036829555701561
650,80,0,0,1.109,0,0,0,"PRL","B","RG","SM",0,0,2,"winter",0.126396541465474
650,82,0,0,1.49,0,0,0,"PRL","B","RG","MD",0,0,2,"winter",0.229972266138178
650,88,0,1,1.19,0,0,0,"PRL","L","RG","XL",0,3,2,"winter",0.557793662971053
650,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,2,"winter",0.311911893087991
650,91,2,1,4.184,4.29,4.29,0,"PRL","L","RG","XL",0,1,2,"winter",1.42856277046838
650,93,1,0,1.105,0.89,0.89,0,"PRL","L","RG","MD",0,0,2,"winter",1.1798467076657
650,95,0,0,3.378,0,0,0,"PRL","S","RG","XL",7,0,2,"winter",0.52700727573954
650,97,4,3,1.177,0.99,0.99,0,"PRL","S","RG","MD",0,0,2,"winter",1.71477823044711
650,99,0,0,2.072,0,0,0,"PRL","S","RG","LR",0,0,2,"winter",0.303711052132338
650,103,1,3,1.182,0.99,0.99,0,"PRL","S","UN","MD",0,2,2,"winter",1.45990916949154
650,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,2,"winter",0.244914817397044
650,106,1,0,1.985,1.99,1.99,0,"SNG","B","RG","SM",0,0,2,"winter",1.28812087066654
650,107,0,1,3.38,0,0,0,"SNG","B","RG","MD",2,0,2,"winter",0.207410705651528
650,108,2,20,4.078,3.39,3.99,0.6,"SNG","B","RG","LR",0,0,2,"winter",4.69886224029388
650,111,0,1,3.38,0,0,0,"SNG","B","LT","MD",2,0,2,"winter",0.215177373772075
650,112,0,6,4.078,0,0,0,"SNG","B","LT","LR",0,0,2,"winter",-0.132192138351172
650,114,0,10,1.273,0,0,0,"SNG","S","RG","SM",0,0,2,"winter",0.808527870571072
650,115,0,1,2.875,0,0,0,"SNG","S","RG","MD",2,0,2,"winter",0.41796610819901
650,116,0,3,3.29,0,0,0,"SNG","S","RG","LR",0,0,2,"winter",0.140038778682868
650,118,0,0,2.74,0,0,0,"SNG","S","LT","MD",2,0,2,"winter",0.490525497810242
650,124,1,0,2.258,2.29,2.29,0,"STP","B","RG","MD",0,0,2,"winter",1.58443124580709
650,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,2,"winter",0.0892448726915784
650,126,5,0,1.967,1.89,1.89,0,"STP","F","RG","SM",0,0,2,"winter",1.92572623746141
650,130,1,3,1.826,1.79,1.79,0,"TSN","S","RG","MD",0,0,2,"winter",1.82738344834812
650,131,1,0,2.59,2.59,2.59,0,"TSN","S","RG","LR",0,0,2,"winter",1.34838555938757
651,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,2,"winter",0.408167551203632
651,17,0,0,2.041,0,0,0,"ARM","S","RG","MD",0,0,2,"winter",0.282443288857989
651,19,0,1,3.102,0,0,0,"ARM","S","RG","LR",0,0,2,"winter",0.0426852253504066
651,20,1,0,6.178,5.99,5.99,0,"BNC","S","RG","XL",0,0,2,"winter",1.39150853567497
651,23,0,0,2.821,0,0,0,"BNC","S","RG","MD",0,4,2,"winter",0.34176962285024
651,25,1,1,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,2,"winter",1.51233255464533
651,26,1,3,2.818,2.69,2.69,0,"BNC","S","ST","MD",0,0,2,"winter",1.47779362610022
651,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,4,2,"winter",0.318730916161293
651,29,0,0,2.821,0,0,0,"BNC","S","UN","MD",0,4,2,"winter",0.366683823424189
651,30,2,0,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,2,"winter",1.39209413696561
651,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,2,"winter",0.360382666067451
651,32,3,2,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,2,"winter",1.6333609056638
651,34,0,0,5.218,0,0,0,"DWN","B","RG","XL",0,0,2,"winter",0.400614026210528
651,35,0,0,1.29,0,0,0,"DWN","B","RG","SM",0,0,2,"winter",0.115387520303737
651,36,2,0,1.79,1.79,1.79,0,"DWN","B","RG","SM",0,0,2,"winter",1.33423528428811
651,37,3,0,3.19,3.19,3.19,0,"DWN","B","RG","MD",4,0,2,"winter",1.47179724781686
651,38,0,1,4.39,0,0,0,"DWN","B","RG","LR",0,0,2,"winter",0.0554229574020322
651,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",7,0,2,"winter",0.335461343214701
651,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,2,"winter",0.0158073867785224
651,41,2,1,3.19,3.19,3.19,0,"DWN","B","LT","MD",2,0,2,"winter",1.44779909474799
651,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",4,0,2,"winter",0.0610904726950341
651,44,3,8,2.743,2.79,2.79,0,"DWN","F","RG","SM",0,2,2,"winter",3.83900190452983
651,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",0,0,2,"winter",0.587254500667415
651,46,3,1,2.743,2.79,2.79,0,"DWN","F","LT","SM",0,0,2,"winter",2.30635026119714
651,50,1,0,1.89,1.89,1.89,0,"DWN","S","RG","SM",0,0,2,"winter",1.6113092168312
651,51,1,0,2.848,2.59,2.59,0,"DWN","S","RG","MD",2,0,2,"winter",1.43605163401451
651,53,2,0,2.848,2.59,2.59,0,"DWN","S","LT","MD",4,0,2,"winter",1.32369382388841
651,61,1,0,1.378,1.39,1.39,0,"FNT","B","RG","SM",0,0,2,"winter",1.31886546906598
651,62,1,3,2.509,2.39,2.99,0.6,"FNT","B","RG","MD",0,0,2,"winter",4.80300253615647
651,63,11,3,3.457,2.99,3.49,0.5,"FNT","B","RG","LR",0,0,2,"winter",3.45580237644091
651,65,3,1,1.09,0.99,1.09,0.1,"GEN","B","RG","XL",0,0,2,"winter",1.59914843257855
651,66,1,0,1.09,0.99,1.09,0.1,"GEN","B","RG","XL",0,0,2,"winter",1.51620117104049
651,72,4,3,1.928,1.39,1.89,0.5,"GEN","S","UN","LR",0,0,2,"winter",2.7855966891192
651,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,2,"winter",0.0569712865189413
651,80,0,0,1.109,0,0,0,"PRL","B","RG","SM",0,0,2,"winter",0.144093355241314
651,82,0,0,1.49,0,0,0,"PRL","B","RG","MD",0,0,2,"winter",0.251169775007249
651,88,0,0,1.19,0,0,0,"PRL","L","RG","XL",0,0,2,"winter",0.441156819487193
651,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,2,"winter",0.329800108971013
651,91,1,2,4.184,4.29,4.29,0,"PRL","L","RG","XL",0,0,2,"winter",1.46659700136853
651,93,1,1,1.105,0.89,0.89,0,"PRL","L","RG","MD",0,0,2,"winter",1.23998026238343
651,95,5,0,3.378,1.74,3.49,1.75,"PRL","S","RG","XL",7,0,2,"winter",6.02906043210073
651,97,5,4,1.177,0.99,0.99,0,"PRL","S","RG","MD",0,0,2,"winter",1.79271292405279
651,99,0,0,2.072,0,0,0,"PRL","S","RG","LR",0,0,2,"winter",0.323175585749992
651,103,3,1,1.182,0.99,0.99,0,"PRL","S","UN","MD",0,2,2,"winter",1.47568775089871
651,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,2,"winter",0.262061056858704
651,106,1,1,1.985,1.99,1.99,0,"SNG","B","RG","SM",0,0,2,"winter",1.39751895808445
651,107,0,0,3.38,0,0,0,"SNG","B","RG","MD",2,0,2,"winter",0.262767744941071
651,108,0,2,4.078,0,0,0,"SNG","B","RG","LR",0,0,2,"winter",0.0283584770805843
651,111,0,0,3.38,0,0,0,"SNG","B","LT","MD",2,0,2,"winter",0.289025098190993
651,112,1,0,4.078,4.69,4.69,0,"SNG","B","LT","LR",0,0,2,"winter",0.852416698635328
651,114,3,0,1.273,1.29,1.29,0,"SNG","S","RG","SM",0,0,2,"winter",1.57947827455785
651,115,1,0,2.875,2.69,2.69,0,"SNG","S","RG","MD",2,0,2,"winter",1.54328911979443
651,116,1,0,3.29,3.29,3.29,0,"SNG","S","RG","LR",0,0,2,"winter",1.14442455583477
651,118,0,0,2.74,0,0,0,"SNG","S","LT","MD",2,0,2,"winter",0.507294802774619
651,124,1,1,2.258,1.99,1.99,0,"STP","B","RG","MD",0,0,2,"winter",1.59136884684763
651,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,2,"winter",0.108583482043183
651,126,3,5,1.967,1.89,1.89,0,"STP","F","RG","SM",0,0,2,"winter",2.49821959283231
651,130,0,1,1.826,0,0,0,"TSN","S","RG","MD",0,0,2,"winter",0.579983255857894
651,131,2,1,2.59,2.59,2.59,0,"TSN","S","RG","LR",0,0,2,"winter",1.40905333370809
652,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,3,"spring",0.555432850655889
652,17,0,0,2.041,0,0,0,"ARM","S","RG","MD",0,0,3,"spring",0.442614834031924
652,19,1,0,3.102,3.29,3.29,0,"ARM","S","RG","LR",0,0,3,"spring",1.33641993527671
652,20,0,1,6.178,0,0,0,"BNC","S","RG","XL",0,0,3,"spring",0.542197840483038
652,23,1,0,2.821,2.69,2.69,0,"BNC","S","RG","MD",2,0,3,"spring",1.48627858497091
652,25,1,1,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,3,"spring",1.67701020291926
652,26,0,1,2.818,0,0,0,"BNC","S","ST","MD",0,2,3,"spring",0.39678821419489
652,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,4,3,"spring",0.474920876174706
652,29,0,0,2.821,0,0,0,"BNC","S","UN","MD",0,4,3,"spring",0.527735481616353
652,30,3,2,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,3,"spring",1.87918515975643
652,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,3,"spring",0.540357149937201
652,32,1,3,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,3,"spring",2.07861818921456
652,34,0,0,5.218,0,0,0,"DWN","B","RG","XL",0,0,3,"spring",0.447294111798662
652,35,1,0,1.29,1.29,1.29,0,"DWN","B","RG","SM",0,0,3,"spring",1.40367027504448
652,36,0,2,1.79,0,0,0,"DWN","B","RG","SM",0,0,3,"spring",0.245182856070714
652,37,1,3,3.19,3.19,3.19,0,"DWN","B","RG","MD",4,0,3,"spring",2.02109940060701
652,38,1,0,4.39,4.39,4.39,0,"DWN","B","RG","LR",7,0,3,"spring",1.24074531504782
652,39,1,0,5.166,4.29,4.69,0.4,"DWN","B","LT","XL",0,4,3,"spring",1.49358584544546
652,40,1,0,1.767,1.69,1.69,0,"DWN","B","LT","SM",0,0,3,"spring",1.37318460770055
652,41,0,2,3.19,0,0,0,"DWN","B","LT","MD",2,0,3,"spring",0.132483876032072
652,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",4,0,3,"spring",0.06080598432213
652,44,5,3,2.743,2.89,2.89,0,"DWN","F","RG","SM",0,2,3,"spring",3.53843557043158
652,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",0,0,3,"spring",0.698754341509362
652,46,0,3,2.743,0,0,0,"DWN","F","LT","SM",0,0,3,"spring",0.554293743119165
652,50,0,1,1.89,0,0,0,"DWN","S","RG","SM",0,0,3,"spring",0.390359441814114
652,51,1,1,2.848,2.59,2.59,0,"DWN","S","RG","MD",0,0,3,"spring",1.71030126985412
652,53,2,2,2.848,2.59,2.59,0,"DWN","S","LT","MD",4,0,3,"spring",1.52849751273169
652,61,0,1,1.378,0,0,0,"FNT","B","RG","SM",0,0,3,"spring",0.333852501381835
652,62,3,1,2.509,2.39,2.99,0.6,"FNT","B","RG","MD",0,0,3,"spring",4.02337532861942
652,63,7,11,3.457,2.99,3.49,0.5,"FNT","B","RG","LR",0,0,3,"spring",5.41781397246705
652,65,2,3,1.09,0.99,1.09,0.1,"GEN","B","RG","XL",0,0,3,"spring",1.92775059966645
652,66,2,1,1.09,0.99,1.09,0.1,"GEN","B","RG","XL",0,0,3,"spring",1.71891426144085
652,72,4,4,1.928,1.39,1.89,0.5,"GEN","S","UN","LR",0,0,3,"spring",2.77643290799212
652,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,3,"spring",0.0879976153216495
652,80,1,0,1.109,1.09,1.09,0,"PRL","B","RG","SM",0,0,3,"spring",1.18354384001885
652,82,0,0,1.49,0,0,0,"PRL","B","RG","MD",0,0,3,"spring",0.359727322593383
652,88,2,0,1.19,1.19,1.19,0,"PRL","L","RG","XL",0,0,3,"spring",1.3833815547236
652,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,3,"spring",0.361411526447191
652,91,2,1,4.184,4.29,4.29,0,"PRL","L","RG","XL",0,0,3,"spring",1.29942854911357
652,93,1,1,1.105,0.89,0.89,0,"PRL","L","RG","MD",0,0,3,"spring",1.35680684796701
652,95,13,5,3.378,1.74,3.49,1.75,"PRL","S","RG","XL",7,0,3,"spring",6.90122887312733
652,97,3,5,1.177,0.99,0.99,0,"PRL","S","RG","MD",0,1,3,"spring",2.04314012088837
652,99,2,0,2.072,1.5,1.99,0.49,"PRL","S","RG","LR",0,0,3,"spring",1.78188798719447
652,103,3,3,1.182,0.99,0.99,0,"PRL","S","UN","MD",0,0,3,"spring",1.41586359502453
652,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,3,"spring",0.250491901186233
652,106,0,1,1.985,0,0,0,"SNG","B","RG","SM",0,0,3,"spring",0.0597797751409552
652,107,0,0,3.38,0,0,0,"SNG","B","RG","MD",2,0,3,"spring",0.263226367490418
652,108,1,0,4.078,3.99,3.99,0,"SNG","B","RG","LR",0,0,3,"spring",0.897645350774307
652,111,2,0,3.38,3.39,3.39,0,"SNG","B","LT","MD",2,0,3,"spring",1.17972704533236
652,112,0,1,4.078,0,0,0,"SNG","B","LT","LR",0,0,3,"spring",0.0298110044384381
652,114,1,3,1.273,1.29,1.29,0,"SNG","S","RG","SM",0,0,3,"spring",1.86352209117103
652,115,4,1,2.875,2.69,2.69,0,"SNG","S","RG","MD",2,0,3,"spring",1.5700209395652
652,116,0,1,3.29,0,0,0,"SNG","S","RG","LR",0,0,3,"spring",0.186440035609043
652,118,0,0,2.74,0,0,0,"SNG","S","LT","MD",2,0,3,"spring",0.44706871312098
652,124,4,1,2.258,1.99,1.99,0,"STP","B","RG","MD",0,0,3,"spring",1.73883674469764
652,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,3,"spring",0.157116421035452
652,126,7,3,1.967,1.89,1.89,0,"STP","F","RG","SM",0,0,3,"spring",2.47748518930943
652,130,7,0,1.826,1.49,1.79,0.3,"TSN","S","RG","MD",0,0,3,"spring",1.82672598522868
652,131,1,2,2.59,2.59,2.59,0,"TSN","S","RG","LR",0,0,3,"spring",1.53598048901801
653,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,3,"spring",0.573294813728004
653,17,0,0,2.041,0,0,0,"ARM","S","RG","MD",0,0,3,"spring",0.464724882428429
653,19,0,1,3.102,0,0,0,"ARM","S","RG","LR",0,0,3,"spring",0.158883121203365
653,20,1,0,6.178,4.99,5.99,1,"BNC","S","RG","XL",0,0,3,"spring",0.611684338231173
